Q,max_ocean_SLP_gradient,avg_landfalling_minomega
12.119330500543187,1.9763417045365497,-1.8647817688635515
12.119330500543187,2.2013399121739883,-1.8647817688635515
12.119330500543187,2.426338119811427,-1.8647817688635515
12.119330500543187,2.651336327448866,-1.8647817688635515
12.119330500543187,2.8763345350863045,-1.8647817688635515
12.119330500543187,3.101332742723743,-1.8647817688635515
12.119330500543187,3.326330950361182,-1.8647817688635515
12.119330500543187,3.551329157998621,-1.8647817688635515
12.119330500543187,3.7763273656360594,-1.8647817688635515
12.119330500543187,4.001325573273498,-1.8647817688635515
12.083135299167676,4.226323780910937,-1.8647817688635515
12.083135299167676,4.451321988548376,-1.8647817688635515
12.083135299167676,4.676320196185815,-1.8647817688635515
12.083135299167676,4.901318403823253,-1.8647817688635515
12.083135299167676,5.126316611460692,-1.8647817688635515
12.083135299167676,5.35131481909813,-1.8647817688635515
12.083135299167676,5.576313026735569,-1.8647817688635515
12.083135299167676,5.801311234373008,-1.8647817688635515
12.083135299167676,6.026309442010446,-1.8647817688635515
12.083135299167676,6.251307649647885,-1.8647817688635515
12.083135299167676,6.476305857285324,-1.8647817688635515
12.083135299167676,6.701304064922763,-1.8647817688635515
12.083960379748138,6.926302272560202,-1.8647817688635515
12.083960379748138,7.15130048019764,-1.8647817688635515
12.083960379748138,7.376298687835079,-1.8647817688635515
12.083960379748138,7.601296895472518,-1.8647817688635515
12.083960379748138,7.826295103109956,-1.8647817688635515
12.081382832779918,8.051293310747395,-1.8647817688635515
12.081382832779918,8.276291518384834,-1.8647817688635515
12.076763128661954,8.501289726022272,-1.8647817688635515
12.076763128661954,8.726287933659712,-1.8647817688635515
8.74055021669502,8.95128614129715,-1.8647817688635515
8.74055021669502,9.176284348934589,-1.8647817688635515
8.74055021669502,9.401282556572028,-1.8647817688635515
8.74055021669502,9.626280764209465,-1.8647817688635515
8.74055021669502,9.851278971846906,-1.8647817688635515
8.74055021669502,10.076277179484343,-1.8647817688635515
8.74055021669502,10.301275387121782,-1.8647817688635515
8.74055021669502,10.526273594759221,-1.8647817688635515
8.74055021669502,10.75127180239666,-1.8647817688635515
8.74055021669502,10.976270010034098,-1.8647817688635515
8.74055021669502,11.201268217671537,-1.8647817688635515
8.74055021669502,11.426266425308976,-1.8647817688635515
8.74055021669502,11.651264632946415,-1.8647817688635515
8.74055021669502,11.876262840583854,-1.8647817688635515
8.74055021669502,12.101261048221293,-1.8647817688635515
8.74055021669502,12.32625925585873,-1.8647817688635515
8.74055021669502,12.551257463496169,-1.8647817688635515
8.74055021669502,12.776255671133608,-1.8647817688635515
8.74055021669502,13.001253878771047,-1.8647817688635515
12.119330500543187,1.9763417045365497,-1.8273671842912291
12.119330500543187,2.2013399121739883,-1.8273671842912291
12.119330500543187,2.426338119811427,-1.8273671842912291
12.119330500543187,2.651336327448866,-1.8273671842912291
12.119330500543187,2.8763345350863045,-1.8273671842912291
12.119330500543187,3.101332742723743,-1.8273671842912291
12.119330500543187,3.326330950361182,-1.8273671842912291
12.119330500543187,3.551329157998621,-1.8273671842912291
12.119330500543187,3.7763273656360594,-1.8273671842912291
12.119330500543187,4.001325573273498,-1.8273671842912291
12.083135299167676,4.226323780910937,-1.8273671842912291
12.083135299167676,4.451321988548376,-1.8273671842912291
12.083135299167676,4.676320196185815,-1.8273671842912291
12.083135299167676,4.901318403823253,-1.8273671842912291
12.083135299167676,5.126316611460692,-1.8273671842912291
12.083135299167676,5.35131481909813,-1.8273671842912291
12.083135299167676,5.576313026735569,-1.8273671842912291
12.083135299167676,5.801311234373008,-1.8273671842912291
12.083135299167676,6.026309442010446,-1.8273671842912291
12.083135299167676,6.251307649647885,-1.8273671842912291
12.083135299167676,6.476305857285324,-1.8273671842912291
12.083135299167676,6.701304064922763,-1.8273671842912291
12.083960379748138,6.926302272560202,-1.8273671842912291
12.083960379748138,7.15130048019764,-1.8273671842912291
12.083960379748138,7.376298687835079,-1.8273671842912291
12.083960379748138,7.601296895472518,-1.8273671842912291
12.083960379748138,7.826295103109956,-1.8273671842912291
12.081382832779918,8.051293310747395,-1.8273671842912291
12.081382832779918,8.276291518384834,-1.8273671842912291
12.076763128661954,8.501289726022272,-1.8273671842912291
12.076763128661954,8.726287933659712,-1.8273671842912291
8.74055021669502,8.95128614129715,-1.8273671842912291
8.74055021669502,9.176284348934589,-1.8273671842912291
8.74055021669502,9.401282556572028,-1.8273671842912291
8.74055021669502,9.626280764209465,-1.8273671842912291
8.74055021669502,9.851278971846906,-1.8273671842912291
8.74055021669502,10.076277179484343,-1.8273671842912291
8.74055021669502,10.301275387121782,-1.8273671842912291
8.74055021669502,10.526273594759221,-1.8273671842912291
8.74055021669502,10.75127180239666,-1.8273671842912291
8.74055021669502,10.976270010034098,-1.8273671842912291
8.74055021669502,11.201268217671537,-1.8273671842912291
8.74055021669502,11.426266425308976,-1.8273671842912291
8.74055021669502,11.651264632946415,-1.8273671842912291
8.74055021669502,11.876262840583854,-1.8273671842912291
8.74055021669502,12.101261048221293,-1.8273671842912291
8.74055021669502,12.32625925585873,-1.8273671842912291
8.74055021669502,12.551257463496169,-1.8273671842912291
8.74055021669502,12.776255671133608,-1.8273671842912291
8.74055021669502,13.001253878771047,-1.8273671842912291
12.119330500543187,1.9763417045365497,-1.7899525997189067
12.119330500543187,2.2013399121739883,-1.7899525997189067
12.119330500543187,2.426338119811427,-1.7899525997189067
12.119330500543187,2.651336327448866,-1.7899525997189067
12.119330500543187,2.8763345350863045,-1.7899525997189067
12.119330500543187,3.101332742723743,-1.7899525997189067
12.119330500543187,3.326330950361182,-1.7899525997189067
12.119330500543187,3.551329157998621,-1.7899525997189067
12.119330500543187,3.7763273656360594,-1.7899525997189067
12.119330500543187,4.001325573273498,-1.7899525997189067
12.083135299167676,4.226323780910937,-1.7899525997189067
12.083135299167676,4.451321988548376,-1.7899525997189067
12.083135299167676,4.676320196185815,-1.7899525997189067
12.083135299167676,4.901318403823253,-1.7899525997189067
12.083135299167676,5.126316611460692,-1.7899525997189067
12.083135299167676,5.35131481909813,-1.7899525997189067
12.083135299167676,5.576313026735569,-1.7899525997189067
12.083135299167676,5.801311234373008,-1.7899525997189067
12.083135299167676,6.026309442010446,-1.7899525997189067
12.083135299167676,6.251307649647885,-1.7899525997189067
12.083135299167676,6.476305857285324,-1.7899525997189067
12.083135299167676,6.701304064922763,-1.7899525997189067
12.083960379748138,6.926302272560202,-1.7899525997189067
12.083960379748138,7.15130048019764,-1.7899525997189067
12.083960379748138,7.376298687835079,-1.7899525997189067
12.083960379748138,7.601296895472518,-1.7899525997189067
12.083960379748138,7.826295103109956,-1.7899525997189067
12.081382832779918,8.051293310747395,-1.7899525997189067
12.081382832779918,8.276291518384834,-1.7899525997189067
12.076763128661954,8.501289726022272,-1.7899525997189067
12.076763128661954,8.726287933659712,-1.7899525997189067
8.74055021669502,8.95128614129715,-1.7899525997189067
8.74055021669502,9.176284348934589,-1.7899525997189067
8.74055021669502,9.401282556572028,-1.7899525997189067
8.74055021669502,9.626280764209465,-1.7899525997189067
8.74055021669502,9.851278971846906,-1.7899525997189067
8.74055021669502,10.076277179484343,-1.7899525997189067
8.74055021669502,10.301275387121782,-1.7899525997189067
8.74055021669502,10.526273594759221,-1.7899525997189067
8.74055021669502,10.75127180239666,-1.7899525997189067
8.74055021669502,10.976270010034098,-1.7899525997189067
8.74055021669502,11.201268217671537,-1.7899525997189067
8.74055021669502,11.426266425308976,-1.7899525997189067
8.74055021669502,11.651264632946415,-1.7899525997189067
8.74055021669502,11.876262840583854,-1.7899525997189067
8.74055021669502,12.101261048221293,-1.7899525997189067
8.74055021669502,12.32625925585873,-1.7899525997189067
8.74055021669502,12.551257463496169,-1.7899525997189067
8.74055021669502,12.776255671133608,-1.7899525997189067
8.74055021669502,13.001253878771047,-1.7899525997189067
12.119330500543187,1.9763417045365497,-1.7525380151465844
12.119330500543187,2.2013399121739883,-1.7525380151465844
12.119330500543187,2.426338119811427,-1.7525380151465844
12.119330500543187,2.651336327448866,-1.7525380151465844
12.119330500543187,2.8763345350863045,-1.7525380151465844
12.119330500543187,3.101332742723743,-1.7525380151465844
12.119330500543187,3.326330950361182,-1.7525380151465844
12.119330500543187,3.551329157998621,-1.7525380151465844
12.119330500543187,3.7763273656360594,-1.7525380151465844
12.119330500543187,4.001325573273498,-1.7525380151465844
12.083135299167676,4.226323780910937,-1.7525380151465844
12.083135299167676,4.451321988548376,-1.7525380151465844
12.083135299167676,4.676320196185815,-1.7525380151465844
