Q,max_landfalling_v850hPa,avg_landfalling_minomega
0.5448323665003624,15.195411682128906,-1.813508185473356
0.5448323665003624,15.901763526760803,-1.813508185473356
0.5448323665003624,16.6081153713927,-1.813508185473356
0.5448323665003624,17.314467216024592,-1.813508185473356
0.5448323665003624,18.02081906065649,-1.813508185473356
0.5448323665003624,18.727170905288386,-1.813508185473356
0.5448323665003624,19.43352274992028,-1.813508185473356
0.5448323665003624,20.139874594552175,-1.813508185473356
0.6728132603841483,20.846226439184072,-1.813508185473356
0.6728132603841483,21.55257828381597,-1.813508185473356
0.6728132603841483,22.258930128447865,-1.813508185473356
0.6728132603841483,22.965281973079758,-1.813508185473356
0.7189792809771598,23.671633817711655,-1.813508185473356
0.7189792809771598,24.37798566234355,-1.813508185473356
0.7189792809771598,25.084337506975444,-1.813508185473356
0.7189792809771598,25.79068935160734,-1.813508185473356
0.740254927634594,26.497041196239238,-1.813508185473356
0.740254927634594,27.203393040871134,-1.813508185473356
0.740254927634594,27.90974488550303,-1.813508185473356
0.740254927634594,28.616096730134924,-1.813508185473356
0.740254927634594,29.32244857476682,-1.813508185473356
0.8718564309325411,30.028800419398717,-1.813508185473356
0.8718564309325411,30.73515226403061,-1.813508185473356
0.8718564309325411,31.441504108662507,-1.813508185473356
0.8718564309325411,32.1478559532944,-1.813508185473356
0.8718564309325411,32.8542077979263,-1.813508185473356
0.8718564309325411,33.5605596425582,-1.813508185473356
0.7346729474039497,34.266911487190086,-1.813508185473356
0.6619003921641308,34.97326333182198,-1.813508185473356
0.6619003921641308,35.67961517645388,-1.813508185473356
0.6619003921641308,36.385967021085776,-1.813508185473356
0.6619003921641308,37.09231886571767,-1.813508185473356
0.6619003921641308,37.79867071034957,-1.813508185473356
0.6619003921641308,38.505022554981466,-1.813508185473356
0.6619003921641308,39.21137439961336,-1.813508185473356
0.9383469814946749,39.91772624424526,-1.813508185473356
0.9383469814946749,40.624078088877155,-1.813508185473356
0.9383469814946749,41.33042993350905,-1.813508185473356
0.9383469814946749,42.03678177814094,-1.813508185473356
0.9383469814946749,42.74313362277284,-1.813508185473356
0.9383469814946749,43.449485467404735,-1.813508185473356
0.9383469814946749,44.15583731203663,-1.813508185473356
0.9383469814946749,44.86218915666853,-1.813508185473356
0.9383469814946749,45.56854100130042,-1.813508185473356
0.9383469814946749,46.274892845932314,-1.813508185473356
0.9383469814946749,46.98124469056421,-1.813508185473356
0.9383469814946749,47.68759653519611,-1.813508185473356
0.9383469814946749,48.393948379828004,-1.813508185473356
0.9383469814946749,49.1003002244599,-1.813508185473356
0.9383469814946749,49.8066520690918,-1.813508185473356
0.5448323665003624,15.195411682128906,-1.7777659679332785
0.5448323665003624,15.901763526760803,-1.7777659679332785
0.5448323665003624,16.6081153713927,-1.7777659679332785
0.5448323665003624,17.314467216024592,-1.7777659679332785
0.5448323665003624,18.02081906065649,-1.7777659679332785
0.5448323665003624,18.727170905288386,-1.7777659679332785
0.5448323665003624,19.43352274992028,-1.7777659679332785
0.5448323665003624,20.139874594552175,-1.7777659679332785
0.6728132603841483,20.846226439184072,-1.7777659679332785
0.6728132603841483,21.55257828381597,-1.7777659679332785
0.6728132603841483,22.258930128447865,-1.7777659679332785
0.6728132603841483,22.965281973079758,-1.7777659679332785
0.7189792809771598,23.671633817711655,-1.7777659679332785
0.7189792809771598,24.37798566234355,-1.7777659679332785
0.7189792809771598,25.084337506975444,-1.7777659679332785
0.7189792809771598,25.79068935160734,-1.7777659679332785
0.740254927634594,26.497041196239238,-1.7777659679332785
0.740254927634594,27.203393040871134,-1.7777659679332785
0.740254927634594,27.90974488550303,-1.7777659679332785
0.740254927634594,28.616096730134924,-1.7777659679332785
0.740254927634594,29.32244857476682,-1.7777659679332785
0.8718564309325411,30.028800419398717,-1.7777659679332785
0.8718564309325411,30.73515226403061,-1.7777659679332785
0.8718564309325411,31.441504108662507,-1.7777659679332785
0.8718564309325411,32.1478559532944,-1.7777659679332785
0.8718564309325411,32.8542077979263,-1.7777659679332785
0.8718564309325411,33.5605596425582,-1.7777659679332785
0.7346729474039497,34.266911487190086,-1.7777659679332785
0.6619003921641308,34.97326333182198,-1.7777659679332785
0.6619003921641308,35.67961517645388,-1.7777659679332785
0.6619003921641308,36.385967021085776,-1.7777659679332785
0.6619003921641308,37.09231886571767,-1.7777659679332785
0.6619003921641308,37.79867071034957,-1.7777659679332785
0.6619003921641308,38.505022554981466,-1.7777659679332785
0.6619003921641308,39.21137439961336,-1.7777659679332785
0.9383469814946749,39.91772624424526,-1.7777659679332785
0.9383469814946749,40.624078088877155,-1.7777659679332785
0.9383469814946749,41.33042993350905,-1.7777659679332785
0.9383469814946749,42.03678177814094,-1.7777659679332785
0.9383469814946749,42.74313362277284,-1.7777659679332785
0.9383469814946749,43.449485467404735,-1.7777659679332785
