Q,max_IWV_ais,avg_landfalling_minomega
13.158605369745558,3.6118316650390634,-1.8647817688635515
13.158605369745558,4.009729307525013,-1.8647817688635515
11.946629522863205,4.407626950010962,-1.8647817688635515
11.946629522863205,4.805524592496912,-1.8647817688635515
11.946629522863205,5.203422234982861,-1.8647817688635515
11.946629522863205,5.601319877468811,-1.8647817688635515
11.946629522863205,5.99921751995476,-1.8647817688635515
11.946629522863205,6.397115162440709,-1.8647817688635515
11.946629522863205,6.7950128049266585,-1.8647817688635515
11.946629522863205,7.192910447412608,-1.8647817688635515
11.946629522863205,7.590808089898557,-1.8647817688635515
11.946629522863205,7.988705732384506,-1.8647817688635515
12.01218667949408,8.386603374870457,-1.8647817688635515
12.01218667949408,8.784501017356405,-1.8647817688635515
12.01218667949408,9.182398659842356,-1.8647817688635515
12.01218667949408,9.580296302328303,-1.8647817688635515
12.010108266206226,9.978193944814254,-1.8647817688635515
12.010108266206226,10.376091587300202,-1.8647817688635515
12.010108266206226,10.773989229786153,-1.8647817688635515
12.009915086508986,11.1718868722721,-1.8647817688635515
12.009915086508986,11.569784514758052,-1.8647817688635515
12.009915086508986,11.967682157243999,-1.8647817688635515
12.009915086508986,12.36557979972995,-1.8647817688635515
12.009915086508986,12.763477442215898,-1.8647817688635515
12.009915086508986,13.161375084701849,-1.8647817688635515
12.009915086508986,13.5592727271878,-1.8647817688635515
12.009915086508986,13.957170369673747,-1.8647817688635515
12.009915086508986,14.355068012159698,-1.8647817688635515
12.009915086508986,14.752965654645646,-1.8647817688635515
12.009915086508986,15.150863297131597,-1.8647817688635515
12.009915086508986,15.548760939617544,-1.8647817688635515
12.009915086508986,15.946658582103495,-1.8647817688635515
12.009915086508986,16.344556224589443,-1.8647817688635515
12.009915086508986,16.742453867075394,-1.8647817688635515
12.009915086508986,17.14035150956134,-1.8647817688635515
12.009915086508986,17.538249152047293,-1.8647817688635515
12.009915086508986,17.93614679453324,-1.8647817688635515
12.009915086508986,18.33404443701919,-1.8647817688635515
12.009915086508986,18.73194207950514,-1.8647817688635515
12.009915086508986,19.12983972199109,-1.8647817688635515
12.009915086508986,19.527737364477037,-1.8647817688635515
12.009915086508986,19.925635006962988,-1.8647817688635515
12.009915086508986,20.323532649448936,-1.8647817688635515
12.009915086508986,20.721430291934887,-1.8647817688635515
12.009915086508986,21.119327934420834,-1.8647817688635515
12.009915086508986,21.517225576906785,-1.8647817688635515
12.009915086508986,21.915123219392733,-1.8647817688635515
12.009915086508986,22.313020861878684,-1.8647817688635515
12.009915086508986,22.710918504364635,-1.8647817688635515
12.009915086508986,23.108816146850582,-1.8647817688635515
13.158605369745558,3.6118316650390634,-1.8273671842912291
13.158605369745558,4.009729307525013,-1.8273671842912291
11.946629522863205,4.407626950010962,-1.8273671842912291
11.946629522863205,4.805524592496912,-1.8273671842912291
11.946629522863205,5.203422234982861,-1.8273671842912291
11.946629522863205,5.601319877468811,-1.8273671842912291
11.946629522863205,5.99921751995476,-1.8273671842912291
11.946629522863205,6.397115162440709,-1.8273671842912291
11.946629522863205,6.7950128049266585,-1.8273671842912291
11.946629522863205,7.192910447412608,-1.8273671842912291
11.946629522863205,7.590808089898557,-1.8273671842912291
11.946629522863205,7.988705732384506,-1.8273671842912291
12.01218667949408,8.386603374870457,-1.8273671842912291
12.01218667949408,8.784501017356405,-1.8273671842912291
12.01218667949408,9.182398659842356,-1.8273671842912291
12.01218667949408,9.580296302328303,-1.8273671842912291
12.010108266206226,9.978193944814254,-1.8273671842912291
12.010108266206226,10.376091587300202,-1.8273671842912291
12.010108266206226,10.773989229786153,-1.8273671842912291
12.009915086508986,11.1718868722721,-1.8273671842912291
12.009915086508986,11.569784514758052,-1.8273671842912291
12.009915086508986,11.967682157243999,-1.8273671842912291
12.009915086508986,12.36557979972995,-1.8273671842912291
12.009915086508986,12.763477442215898,-1.8273671842912291
12.009915086508986,13.161375084701849,-1.8273671842912291
12.009915086508986,13.5592727271878,-1.8273671842912291
12.009915086508986,13.957170369673747,-1.8273671842912291
12.009915086508986,14.355068012159698,-1.8273671842912291
12.009915086508986,14.752965654645646,-1.8273671842912291
12.009915086508986,15.150863297131597,-1.8273671842912291
12.009915086508986,15.548760939617544,-1.8273671842912291
12.009915086508986,15.946658582103495,-1.8273671842912291
12.009915086508986,16.344556224589443,-1.8273671842912291
12.009915086508986,16.742453867075394,-1.8273671842912291
12.009915086508986,17.14035150956134,-1.8273671842912291
12.009915086508986,17.538249152047293,-1.8273671842912291
12.009915086508986,17.93614679453324,-1.8273671842912291
12.009915086508986,18.33404443701919,-1.8273671842912291
12.009915086508986,18.73194207950514,-1.8273671842912291
12.009915086508986,19.12983972199109,-1.8273671842912291
12.009915086508986,19.527737364477037,-1.8273671842912291
12.009915086508986,19.925635006962988,-1.8273671842912291
12.009915086508986,20.323532649448936,-1.8273671842912291
12.009915086508986,20.721430291934887,-1.8273671842912291
12.009915086508986,21.119327934420834,-1.8273671842912291
12.009915086508986,21.517225576906785,-1.8273671842912291
12.009915086508986,21.915123219392733,-1.8273671842912291
12.009915086508986,22.313020861878684,-1.8273671842912291
12.009915086508986,22.710918504364635,-1.8273671842912291
12.009915086508986,23.108816146850582,-1.8273671842912291
13.158605369745558,3.6118316650390634,-1.7899525997189067
13.158605369745558,4.009729307525013,-1.7899525997189067
